Códice	token	lema	pos
BAT	barata	barata	NCFS000
BAT	mata	matar	VMIP3S0
BAT	chata	chato	NCFS000
BAT	ata	hasta	SPS00
BAT	cojo	coger	VMIP1S0
BAT	enojo	enojo	NCMS000
BAT	despojo	despojo	NCMS000
BAT	rrastrojo	rastrojo	NCMS000
BAT	convertyr	convertir	VMN0000
BAT	departyr	departir	VMN0000
BAT	sentir	sentir	NCMS000
BAT	arrepentir	arrepentir	VMN0000
BAT	pecados	pecado	NCMP000
BAT	sellados	sellar	VMP00PM
BAT	tomados	tomar	VMP00PM
BAT	ditados	dictado	NCMP000
BAT	escrito	escrito	NCMS000
BAT	contryto	contrito	AQ0MS0
BAT	quito	quitar	VMIP1S0
BAT	benjto	bendito	AQ0MS0
BAT	mençion	mención	NCFS000
BAT	lyçion	lección	NCFS000
BAT	deuoçion	devoción	NCFS000
BAT	saluaçion	salvación	NCFS000
BAT	preçiada	preciar	VMP00SF
BAT	olujdada	olvidar	VMP00SF
BAT	loada	loar	VMP00SF
BAT	soldada	soldada	NCFS000
BAT	fablar	hablar	VMN0000
BAT	mar	mar	NCCS000
BAT	aventurar	aventurar	VMN0000
BAT	desputar	disputar	VMN0000
BAT	escreujr	escribir	VMN0000
BAT	dezir	decir	VMN0000
BAT	fallyr	fallir	VMN0000
BAT	conplir	cumplir	VMN0000
BAT	dotor	doctor	NCMS000
BAT	demostrador	demostrador	AQ0MS0
BAT	mjjor	mejor	AQ0CS0
BAT	error	error	NCMS000
BAT	desputaçion	disputación	NCFS000
BAT	contriçion	contrición	NCFS000
BAT	confiçion	UNK	NCFS000
BAT	satisfaçion	satisfacción	NCFS000
BAT	fablar	hablar	VMN0000
BAT	enmendar	enmendar	VMN0000
BAT	saluar	salvar	VMN0000
BAT	far	hacer	VMN0000
BAT	conplido	cumplir	VMP00SM
BAT	escondido	esconder	VMP00SM
BAT	gemjdo	gemir	VMP00SM
BAT	/	PUNCT	PUNCT
BAT	alçando	alzar	VMG0000
BAT	sospyrando	suspirar	VMG0000
BAT	lorando	llorar	VMG0000
BAT	ynclynando	inclinar	VMG0000
BAT	lugar	lugar	NCMS000
BAT	pagar	pagar	VMN0000
BAT	errar	errar	VMN0000
BAT	ayudar	ayudar	VMN0000
BAT	llena	llenar	VMIP3S0
BAT	buena	bueno	AQ0FS0
BAT	madalena	Magdalena	NP000P0
BAT	pena	pena	NCFS000
BAT	criatura	criatura	NCFS000
BAT	quexura	quejura	NCFS000
BAT	amargura	amargura	NCFS000
BAT	escritura	escritura	NCFS000
BAT	condenado	condenar	VMP00SM
BAT	tornado	tornar	VMP00SM
BAT	perdonado	perdonar	VMP00SM
BAT	culpado	culpado	NCMS000
BAT	letrados	letrado	AQ0MP0
BAT	errados	errado	AQ0MP0
BAT	culpados	culpado	NCMP000
BAT	pecados	pecado	NCMP000
BAT	fazer	hacer	VMN0000
BAT	entremeter	entremeter	VMN0000
BAT	traer	traer	VMN0000
BAT	caher	caer	VMN0000
BAT	cartajena	Cartagena	NP000G0
BAT	rrequena	Requena	NP000G0
BAT	ajena	ajeno	AQ0FS0
BAT	pena	pena	NCFS000
BAT	agraujados	agraviado	AQ0MP0
BAT	perlados	prelado	NCMP000
BAT	encomendados	encomendar	VMP00PM
BAT	rreseruados	reservar	VMP00PM
BAT	espyçiales	UNK	VMIS3S0
BAT	quales	cuál	PT0CP000
BAT	manuales	manual	NCMP000
BAT	decretales	decretal	NCFP000
BAT	consagrado	consagrar	VMP00SM
BAT	honrrado	honrado	AQ0MS0
BAT	apoderado	apoderado	NCMS000
BAT	osado	osado	AQ0MS0
BAT	mayores	mayor	NCCP000
BAT	oydores	oidor	AQ0MP0
BAT	despensadores	UNK	AQ0CS0
BAT	menores	menor	AQ0CP0
BAT	aquestos	este	DD0MP0
BAT	puestos	poner	VMP00PM
BAT	testos	texto	NCMP000
BAT	prestos	presto	AQ0MP0
BAT	rrepertorio	repertorio	NCMS000
BAT	parlatorio	parlatorio	NCMS000
BAT	consystorio	consistorio	NCMS000
BAT	rrepertorio	repertorio	NCMS000
BAT	cara	cara	NCFS000
BAT	clara	claro	AQ0FS0
BAT	talante	talante	NCMS000
BAT	fruente	frente	NCFS000
BAT	mjente	mente	NCFS000
BAT	çiertamente	ciertamente	RM
BAT	signo	signo	NCMS000
BAT	digno	digno	AQ0MS0
BAT	jndigno	indignar	VMIP1S0
BAT	lyno	lino	NCMS000
BAT	faziendo	hacer	VMG0000
BAT	aujendo	haber	VMG0000
BAT	yrgyendo	UNK	VMG0000
BAT	rriendo	reír	VMG0000
BAT	rramos	ramo	NCMP000
BAT	amos	ambos	PI0MP000
BAT	salmos	salmo	NCMP000
BAT	andamos	andar	VMIP1P0
BAT	plazya	placer	VMII3S0
BAT	fazia	hacer	VMII3S0
BAT	dezya	decir	VMII3S0
BAT	desdezia	desdecir	VMII3S0
BAT	juderia	judería	NCFS000
BAT	carneçeria	carnicería	NCFS000
BAT	venja	venir	VMII3S0
BAT	dia	día	NCMS000
BAT	ovejas	oveja	NCFP000
BAT	consejas	conseja	NCFP000
BAT	callejas	UNK	NCMS000
BAT	pellejas	pelleja	NCFP000
BAT	trogillo	Trujillo	NP000G0
BAT	morillo	morillo	NCMS000
BAT	mançebyllo	mancebo	NCMS000
BAT	portyllo	portillo	NCMS000
BAT	calatraua	Calatrava	NP000G0
BAT	valsanjn	UNK	NCFS000
BAT	bolaua	volar	VMII3S0
BAT	andaua	andar	VMII1S0
BAT	çerros	cerro	NCMP000
BAT	çençerros	cencerro	NCMP000
BAT	bezerros	becerro	NCMP000
BAT	perros	perro	NCMP000
BAT	pudo	poder	VMIS3S0
BAT	estudo	estar	VAIS3S0
BAT	/	PUNCT	PUNCT
BAT	atreujdo	atrever	VMP00SM
BAT	glosa	glosa	NCFS000
BAT	cosa	cosa	NCFS000
BAT	sarnosa	sarnoso	AQ0FS0
BAT	flemosa	flemoso	AQ0FS0
BAT	enemjgo	enemigo	NCMS000
BAT	/	PUNCT	PUNCT
BAT	contygo	contigo	PP2CSO00
BAT	domjngo	domingo	NCMS000
BAT	escuro	oscuro	AQ0MS0
BAT	seguro	asegurar	VMIS3S0
BAT	muro	muro	NCMS000
BAT	maduro	maduro	AQ0MS0
BAT	nos	me	PC1CP000
BAT	dios	dios	NCMS000
BAT	judios	judío	AQ0MP0
BAT	vos	te	PC2CP000
BAT	pecado	pecado	NCMS000
BAT	desbaratado	desbaratar	VMP00SM
BAT	/	PUNCT	PUNCT
BAT	arrancado	arrancado	AQ0MS0
BAT	carta	carta	NCFS000
BAT	parta	partir	VMSP1S0
BAT	enarta	enartar	VMIP3S0
BAT	harta	hartar	VMIP3S0
BAT	apreçebido	apercibir	VMP00SM
BAT	salydo	salir	VMP00SM
BAT	rroydo	ruido	NCMS000
BAT	apellido	apellido	NCMS000
BAT	traslado	trasladar	VMIP1S0
BAT	mandado	mandado	NCMS000
BAT	priuado	privar	VMP00SM
BAT	amado	amar	VMP00SM
BAT	biua	vivo	AQ0FS0
BAT	yua	ir	VMII3S0
BAT	catiua	cautivo	AQ0FS0
BAT	/	PUNCT	PUNCT
BAT	rreçebydas	recibir	VMP00PF
BAT	leydas	leer	VMP00PF
BAT	caydas	caer	VMP00PF
BAT	oydas	oír	VMP00PF
BAT	decuere	UNK	VMN0000
BAT	muere	morir	VMIP3S0
BAT	podiere	poder	VMSF1S0
BAT	fuere	ser	VSSF1S0
BAT	vacas	vaca	NCFP000
BAT	flacas	flaco	AQ0FP0
BAT	esratas	UNK	VMIS3S0
BAT	berracas	UNK	NCMS000
BAT	conplision	complexión	NCFS000
BAT	prysion	prisión	NCFS000
BAT	promjsion	promisión	NCFS000
BAT	amjsion	UNK	NCFS000
BAT	sabido	saber	VMP00SM
BAT	oydo	oír	VMP00SM
BAT	vençido	vencer	VMP00SM
BAT	conplido	cumplir	VMP00SM
BAT	mar	mar	NCCS000
BAT	ayudar	ayudar	VMN0000
BAT	lydiar	lidiar	VMN0000
BAT	esperar	esperar	VMN0000
BAT	esclaujna	esclavina	NCFS000
BAT	marina	marino	AQ0FS0
BAT	fina	fino	AQ0FS0
BAT	ayna	aína	RG
BAT	sobresolados	sobresolar	VMP00PM
BAT	costados	costado	NCMP000
BAT	condesados	condesar	VMP00PM
BAT	aparejados	aparejado	AQ0MP0
BAT	alfaja	alhaja	NCFS000
BAT	graja	graja	NCFS000
BAT	miaja	miaja	NCFS000
BAT	alhaja	alhaja	NCFS000
BAT	vedes	ver	VMIP2P0
BAT	paredes	pared	NCFP000
BAT	tomedes	tomar	VMIP2P0
BAT	rredes	red	NCFP000
BAT	calles	calle	NCFP000
BAT	falles	fallir	VMIP2S0
BAT	rroçasvalles	UNK	NCMS000
BAT	valles	valle	NCMP000
BAT	pasado	pasar	VMP00SM
BAT	rrayado	rayar	VMP00SM
BAT	entrado	entrar	VMP00SM
BAT	llegado	llegar	VMP00SM
BAT	eran	ser	VSII3P0
BAT	esperan	esperar	VMIP3P0
BAT	aueran	haber	VMIF3P0
BAT	amaran	amar	VMIF3P0
BAT	carnjçeros	carnicero	NCMP000
BAT	aperos	apero	NCMP000
BAT	oteros	otero	NCMP000
BAT	panderos	pandero	NCMP000
BAT	carrera	carrera	NCFS000
BAT	espera	esperar	VMIP3S0
BAT	trotera	UNK	AQ0FS0
BAT	cañavera	cañavera	NCFS000
BAT	vermeja	bermejo	AQ0FS0
BAT	semeja	semejar	VMIP3S0
BAT	oveja	oveja	NCFS000
BAT	pelleja	pelleja	NCFS000
BAT	toros	toro	NCMP000
BAT	moros	moro	AQ0MP0
BAT	loros	loro	AQ0MP0
BAT	tesoros	tesoro	NCMP000
BAT	preçiado	preciar	VMP00SM
BAT	çercado	cercar	VMP00SM
BAT	arremangado	arremangar	VMP00SM
BAT	armado	armar	VMP00SM
BAT	fuerte	fuerte	AQ0CS0
BAT	muerte	muerte	NCFS000
BAT	acomete	acometer	VMIP3S0
BAT	mete	meter	VMIP3S0
BAT	çinta	cinta	NCFS000
BAT	tynta	tinta	NCFS000
BAT	pinta	pintar	VMIP3S0
BAT	quinta	quinta	NCFS000
BAT	salga	salir	VMSP1S0
BAT	rrabygalga	UNK	VMIP3S0
BAT	/	PUNCT	PUNCT
BAT	galga	galga	NCFS000
BAT	alanos	alano	NCMP000
BAT	canes	can	NCMP000
BAT	panes	pan	NCMP000
BAT	matacanes	matacán	NCMP000
BAT	pesas	pesar	VMIP2S0
BAT	mesas	mesar	VMIP2S0
BAT	artesas	artesa	NCFP000
BAT	presas	preso	AQ0FP0
BAT	soria	Soria	NP000G0
BAT	estoria	historia	NCFS000
BAT	gloria	gloria	NCFS000
BAT	memoria	memoria	NCFS000
BAT	carneçerias	UNK	NCMS000
BAT	alcarias	alcarria	NCFP000
BAT	grandias	UNK	NCMS000
BAT	cauallerias	caballería	NCFP000
BAT	rreses	res	NCFP000
BAT	yngreses	inglés	AQ0MP0
BAT	torneses	UNK	VMIS3S0
BAT	meses	mes	NCMP000
BAT	mayor	mayor	AQ0CS0
BAT	color	color	NCMS000
BAT	flor	flor	NCFS000
BAT	amor	amor	NCMS000
BAT	rroysynores	ruiseñor	NCMP000
BAT	menores	menor	AQ0CP0
BAT	sabores	UNK	NCMS000
BAT	mayores	mayor	AQ0CP0
BAT	flores	flor	NCFP000
BAT	colores	color	NCMP000
BAT	amores	amor	NCMP000
BAT	atanbores	UNK	NCMS000
BAT	morisca	morisco	AQ0FS0
BAT	arisca	arisco	AQ0FS0
BAT	trisca	trisca	NCFS000
BAT	aprisca	apriscar	VMIP3S0
BAT	nota	nota	NCFS000
BAT	nota	nota	NCFS000
BAT	mota	mota	NCFS000
BAT	sota	sota	NCFS000
BAT	morisco	morisco	AQ0MS0
BAT	françisco	Francisco	NP000P0
BAT	rrisco	risco	NCMS000
BAT	prisco	prisco	NCMS000
BAT	baylares	bailar	VMSF2S0
BAT	vegadas	vegada	NCFP000
BAT	puntadas	puntada	NCFP000
BAT	pagadas	pagar	VMP00PF
BAT	panderete	panderete	NCMS000
BAT	sonete	son	NCMS000
BAT	motete	motete	NCMS000
BAT	entremete	entremeter	VMIP3S0
BAT	albogon	albogón	NCMS000
BAT	son	ser	VSIP3P0
BAT	conpon	componer	VMM02S0
BAT	son	ser	VSIP3P0
BAT	atabales	atabal	NCMP000
BAT	atales	tal	DD0CP0
BAT	comunales	comunal	AQ0CP0
BAT	valles	valle	NCMP000
BAT	proçiones	UNK	VMIS3S0
BAT	perdones	perdón	NCMP000
BAT	clerizones	UNK	NCMS000
BAT	berdones	UNK	NCMS000
BAT	beneyto	bendito	NCMS000
BAT	escrito	escrito	NCMS000
BAT	grito	grito	NCMS000
BAT	benjto	bendito	AQ0MS0
BAT	ospytal	hospital	NCMS000
BAT	buenaval	UNK	VMIP3S0
BAT	atal	tal	DD0CS0
BAT	al	a·el	SPS00·DA0MS0
BAT	pedricadores	predicador	AQ0MP0
BAT	menores	menor	AQ0CP0
BAT	cantores	cantor	NCMP000
BAT	priores	prior	AQ0MP0
BAT	carmen	carmen	NCMS000
BAT	desamen	desamar	VMSP3P0
BAT	llamen	llamar	VMSP3P0
BAT	amen	amar	VMSP3P0
BAT	quadrilla	cuadrilla	NCFS000
BAT	sylla	silla	NCFS000
BAT	cortylla	UNK	NCFS000
BAT	castilla	castilla	NCFS000
BAT	prietas	prieto	AQ0FP0
BAT	menoretas	minorita	NCMP000
BAT	chançonetas	UNK	NCMS000
BAT	cunpletas	UNK	NCMS000
BAT	seña	seña	NCFS000
BAT	peña	peña	NCFS000
BAT	dueña	dueño	NCFS000
BAT	estanbreña	estameña	NCFS000
BAT	corona	corona	NCFS000
BAT	adona	adonar	VMIP3S0
BAT	dona	don	NCFS000
BAT	barçilona	Barcelona	NP000G0
BAT	traya	traer	VMII3S0
BAT	rreya	reír	VMII3S0
BAT	vistia	vestir	VMII3S0
BAT	valia	valer	VMII3S0
BAT	enperante	emperador	NCMS000
BAT	delante	delante	RG
BAT	enante	enantes	NCFS000
BAT	sonante	sonante	AQ0CS0
BAT	loçano	lozano	AQ0MS0
BAT	mano	mano	NCFS000
BAT	vyllano	villano	NCMS000
BAT	llano	llano	NCMS000
BAT	posaria	posar	VMIC3S0
BAT	mejoria	mejoría	NCFS000
BAT	fralia	UNK	NCFS000
BAT	posaderia	UNK	NCFS000
BAT	ordenados	ordenado	AQ0MP0
BAT	onrrados	honrado	AQ0MP0
BAT	lauados	lavar	VMP00PM
BAT	prouados	probar	VMP00PM
BAT	aquesta	este	DD0FS0
BAT	fiesta	fiesta	NCFS000
BAT	presta	presto	AQ0FS0
BAT	enpresta	emprestar	VMM02S0
BAT	allega	allegar	VMIP3S0
BAT	plega	placer	VMSP1S0
BAT	vega	vega	NCFS000
BAT	bodega	bodega	NCFS000
BAT	lana	lana	NCFS000
BAT	gana	ganar	VMIP3S0
BAT	/.	PUNCT	PUNCT
BAT	canpana	campana	NCFS000
BAT	han	haber	VAIP3P0
BAT	pan	pan	NCMS000
BAT	dan	dar	VMIP3P0
BAT	açafran	azafrán	NCMS000
BAT	caualleros	caballero	NCMP000
BAT	escuderos	escudero	NCMP000
BAT	dineros	dinero	NCMP000
BAT	tardineros	UNK	VMIS3S0
BAT	tabreros	UNK	AQ0CS0
BAT	tablajeros	tablajero	NCMP000
BAT	prymeros	primero	AO0MP0
BAT	costumeros	UNK	AQ0CS0
BAT	serujçio	servicio	NCMS000
BAT	viçio	vicio	NCMS000
BAT	bollyçio	bullicio	NCMS000
BAT	çelyçio	cilicio	NCMS000
BAT	conçejauan	UNK	VMII3P0
BAT	amauan	amar	VMII3P0
BAT	andauan	andar	VMII3P0
BAT	afiusauan	UNK	VMII3P0
BAT	sonetes	UNK	NCMS000
BAT	afeytes	afeite	NCMP000
BAT	rrisetes	UNK	NCMS000
BAT	jugetes	UNK	NCMS000
BAT	creyera	creer	VMSI3S0
BAT	rresçibiera	recibir	VMSI3S0
BAT	oujera	haber	VASI1S0
BAT	arrepintyera	arrepentir	VMSI3S0
BAT	vandero	bandero	AQ0MS0
BAT	rrehertero	UNK	AQ0MS0
BAT	plazentero	placentero	AQ0MS0
BAT	prymero	primero	AO0MS0
BAT	posada	posada	NCFS000
BAT	asosegada	asosegar	VMP00SF
BAT	mesnada	mesnada	NCFS000
BAT	señalada	señalado	AQ0FS0
BAT	criado	criar	VMP00SM
BAT	mostrado	mostrar	VMP00SM
BAT	castigado	castigar	VMP00SM
BAT	conbydado	convidar	VMP00SM
BAT	petyçion	petición	NCFS000
BAT	proçesyon	procesión	NCFS000
BAT	consolaçion	consolación	NCFS000
BAT	estaçion	estación	NCFS000
BAT	gente	gente	NCFS000
BAT	ynstrumentes	instrumento	NCMP000
BAT	mjentes	mente	NCFP000
BAT	serujente	sirviente	NCCS000
BAT	cabeçudo	cabezudo	NCMS000
BAT	menudo	menudo	NCMS000
BAT	enbudo	embudo	NCMS000
BAT	agudo	agudo	AQ0MS0
BAT	valladares	valladar	NCMP000
BAT	aluanares	UNK	NCMS000
BAT	pajares	pajar	NCMP000
BAT	ynjares	UNK	VMIS3S0
BAT	tabla	tabla	NCFS000
BAT	fabla	hablar	VMIP3S0
BAT	gaula	Gaula	NP000G0
BAT	paula	Paula	NP000P0
BAT	/	PUNCT	PUNCT
BAT	loçano	lozano	AQ0MS0
BAT	ançiano	anciano	AQ0MS0
BAT	/	PUNCT	PUNCT
BAT	podar	podar	VMN0000
BAT	añudar	UNK	VMN0000
BAT	dar	dar	VMN0000
BAT	abondar	abundar	VMN0000
BAT	cauadores	cavador	AQ0MP0
BAT	amogrunadores	UNK	VMIS3S0
BAT	enxyridores	UNK	NCMS000
BAT	amores	amor	NCMP000
BAT	cadena	cadena	NCFS000
BAT	pena	pena	NCFS000
BAT	buena	bueno	AQ0FS0
BAT	avena	avena	NCFS000
BAT	abades	abad	NCMP000
BAT	poridades	poridad	NCFP000
BAT	lybertades	libertad	NCFP000
BAT	vanjdades	vanidad	NCFP000
BAT	asueria	UNK	VMII3S0
BAT	modorria	modorra	NCFS000
BAT	conpanja	compañía	NCFS000
BAT	trujamanjas	trujamanía	NCFP000
BAT	entrar	entrar	VMN0000
BAT	lugar	lugar	NCMS000
BAT	rrebusnar	UNK	VMN0000
BAT	plouar	probar	VMN0000
BAT	lleno	lleno	AQ0MS0
BAT	çenteno	centeno	NCMS000
BAT	bueno	bueno	AQ0MS0
BAT	trueno	trueno	NCMS000
BAT	dança	danza	NCFS000
BAT	lança	lanza	NCFS000
BAT	alcança	alcanzar	VMIP3S0
BAT	lança	lanza	NCFS000
BAT	granaua	granar	VMII3S0
BAT	almorzaua	almorzar	VMII3S0
BAT	yantaua	comer	VMII3S0
BAT	çenaua	cenar	VMII3S0
BAT	siesta	siesta	NCFS000
BAT	tyesta	tiesta	NCFS000
BAT	enfiesta	enhiesto	AQ0FS0
BAT	siesta	siesta	NCFS000
BAT	foz	hoz	NCFS000
BAT	alhoz	alfoz	NCMS000
BAT	arroz	arroz	NCMS000
BAT	boz	te	PC2CP000
BAT	corteza	corteza	NCFS000
BAT	peresa	pereza	NCFS000
BAT	naturaleza	naturaleza	NCFS000
BAT	çereza	cereza	NCFS000
BAT	trayendo	traer	VMG0000
BAT	tendiendo	tender	VMG0000
BAT	sacudiendo	sacudir	VMG0000
BAT	mordiendo	morder	VMG0000
BAT	codornjzes	codorniz	NCFP000
BAT	helizes	hélice	NCFP000
BAT	narizes	nariz	NCFP000
BAT	çerujzes	cerviz	NCFP000
BAT	carrera	carrera	NCFS000
BAT	delantera	delantera	NCFS000
BAT	rrybera	ribera	NCFS000
BAT	aspera	áspero	AQ0FS0
BAT	maduras	maduro	AQ0FP0
BAT	duras	durar	VMIP2S0
BAT	puras	puro	AQ0FP0
BAT	curas	curar	VMIP2S0
BAT	carrales	carral	NCMP000
BAT	currales	UNK	VMIS3S0
BAT	nogales	nogal	NCMP000
BAT	parrales	parral	NCMP000
BAT	terçero	tercero	AO0MS0
BAT	bodegero	UNK	NCMS000
BAT	ero	ero	NCMS000
BAT	primero	primero	RG
BAT	vysion	visión	NCFS000
BAT	son	son	NCMS000
BAT	rrazon	razón	NCFS000
BAT	non	no	RN
BAT	letrado	letrado	AQ0MS0
BAT	ditado	dictado	NCMS000
BAT	çertyficado	certificar	VMP00SM
BAT	abreujado	abreviar	VMP00SM
BAT	carrera	carrera	NCFS000
BAT	espera	esperar	VMIP3S0
BAT	verdadera	verdadero	AQ0FS0
BAT	rrybera	ribera	NCFS000
BAT	creer	creer	VMN0000
BAT	demeter	demeter	VMN0000
BAT	fazer	hacer	VMN0000
BAT	fazer	hacer	VMN0000
BAT	aparejada	aparejado	AQ0FS0
BAT	estada	estada	NCFS000
BAT	mesnada	mesnada	NCFS000
BAT	estada	estada	NCFS000
BAT	criado	criar	VMP00SM
BAT	pasado	pasar	VMP00SM
BAT	morado	morar	VMP00SM
BAT	cuydado	cuidado	NCMP000
BAT	seujlla	Sevilla	NP000G0
BAT	villa	villa	NCFS000
BAT	omjlla	humillar	VMIP3S0
BAT	maraujlla	maravilla	NCFS000
BAT	toledo	Toledo	NP000G0
BAT	ledo	ledo	AQ0MS0
BAT	quedo	quedar	VMIP1S0
BAT	dedo	dedo	NCMS000
BAT	almagra	almagra	NCFS000
BAT	magra	magro	AQ0FS0
BAT	agra	agro	AQ0FS0
BAT	visagra	bisagra	NCFS000
BAT	monesterio	monasterio	NCMS000
BAT	çimjterio	cementerio	NCMS000
BAT	salterio	salterio	NCMS000
BAT	lazerio	laceria	NCMS000
BAT	alguno	alguno	PI0MS000
BAT	njnguno	ninguno	PI0MS000
BAT	ayuno	ayunar	VMIS3S0
BAT	lobuno	lobuno	AQ0MS0
BAT	fazian	hacer	VMII3P0
BAT	dezyan	decir	VMII3P0
BAT	deviene	devenir	VMIP3S0
BAT	bien	bien	NCMS000
BAT	perdido	perder	VMP00SM
BAT	menudo	menudo	NCMS000
BAT	mudo	mudar	VMIS3S0
BAT	sañudo	sañudo	AQ0MS0
BAT	lasco	UNK	VMIS3S0
BAT	castro	Castro	NP000G0
BAT	rrastro	rastro	NCMS000
BAT	padrastro	padrastro	NCMS000
BAT	lazeria	laceria	NCFS000
BAT	quiteria	UNK	NCFS000
BAT	feria	herir	VMII3S0
BAT	lazeria	laceria	NCFS000
BAT	dia	día	NCMS000
BAT	via	vía	NCFS000
BAT	alegraria	alegrar	VMIC3S0
BAT	auja	haber	VMII1S0
BAT	cuydado	cuidado	NCMP000
BAT	enamorado	enamorado	NCMS000
BAT	pagado	pagar	VMP00SM
BAT	amado	amar	VMP00SM
BAT	altares	altar	NCMP000
BAT	cantares	cantar	NCMP000
BAT	yantares	yantar	NCMP000
BAT	jograres	UNK	VMIS3S0
BAT	casados	casar	VMP00PM
BAT	aconpañados	acompañar	VMP00PM
BAT	gasajados	gasajar	VMP00PM
BAT	cuydados	cuidado	NCMP000
BAT	sabyda	saber	VMP00SF
BAT	venjda	venir	VMP00SF
BAT	guarida	guarida	NCFS000
BAT	vyda	vida	NCFS000
BAT	poquillo	poco	AQ0MS0
BAT	consejo	consejo	NCMS000
BAT	conçejo	concejo	NCMS000
BAT	sobejo	sobejar	VMIS3S0
BAT	años	año	NCMP000
BAT	sosaños	UNK	NCMS000
BAT	tamaños	tamaño	AQ0MP0
BAT	estraños	extraño	AQ0MP0
BAT	uezes	vez	NCFP000
BAT	nuezes	nuez	NCFP000
BAT	rrefezes	UNK	AQ0CS0
BAT	vezes	vez	NCFP000
BAT	diagragante	tragacanto	NCMS000
BAT	gigibrante	UNK	NCMS000
BAT	delante	delante	RG
BAT	ante	ante	SPS00
BAT	estromatia	UNK	NCFS000
BAT	diamargarico	UNK	AQ0MS0
BAT	diasatagicon	UNK	NCMS000
BAT	don	don	NCMS000
BAT	baldonado	baldonar	VMP00SM
BAT	rrosado	rosado	AQ0MS0
BAT	violado	violado	AQ0MS0
BAT	olujdado	olvidar	VMP00SM
BAT	valençia	Valencia	NP000G0
BAT	espeçia	especia	NCFS000
BAT	preçia	preciar	VMIP3S0
BAT	hemençia	hemencia	NCFS000
BAT	aprendj	aprender	VMIS1S0
BAT	valadj	baladí	AQ0CS0
BAT	perdj	perder	VMIS1S0
BAT	rauedy	UNK	NCMS000
