Códice	token	lema	pos
BER	primero	primero	AO0MS0
BER	cordero	cordero	NCMS000
BER	parçionero	parcionero	AQ0MS0
BER	conpannero	compañero	NCMS000
BER	pastores	pastor	NCMP000
BER	contenedores	contenedor	AQ0MP0
BER	sauidores	sabedor	AQ0MP0
BER	confessores	confesor	NCMP000
BER	razones	razón	NCFP000
BER	barones	barón	NCMP000
BER	lectiones	UNK	NCFP000
BER	termjnaçiones	terminación	NCFP000
BER	enbiltança	UNK	NCFS000
BER	signjficança	significanza	NCFS000
BER	lança	lanza	NCFS000
BER	dubdança	dudanza	NCFS000
BER	podestat	potestad	NCFS000
BER	uerdat	verdad	NCFS000
BER	dignjdat	dignidad	NCFS000
BER	xpristiandat	cristiandad	NCFS000
BER	pastor	pastor	NCMS000
BER	guiador	guiador	NCMS000
BER	meior	mejor	AQ0CS0
BER	amor	amor	NCMS000
BER	ganado	ganado	NCMS000
BER	criado	criar	VMPS0SM
BER	uenturado	venturar	VMPS0SM
BER	dado	dar	VMPS0SM
BER	tardemos	tardar	VMSP1P0
BER	demoremos	demorar	VMSP1P0
BER	andemos	andar	VMSP1P0
BER	podremos	poder	VMIF1P0
BER	mannas	maña	NCFP000
BER	cannas	caña	NCFP000
BER	palabras	palabra	NCFP000
BER	conpannas	compaña	NCFP000
BER	entendieron	entender	VMIS3P0
BER	dieron	dar	VMIS3P0
BER	podieron	poder	VMIS3P0
BER	offreçieron	ofrecer	VMIS3P0
BER	monaziello	UNK	NCMS000
BER	ratiello	rato	NCMS000
BER	capiello	capillo	NCMS000
BER	estaquiello	UNK	NCMS000
BER	mannana	mañana	NCFS000
BER	hermana	hermano	NCFS000
BER	merediana	meridiano	AQ0FS0
BER	semana	semana	NCFS000
BER	psalteriado	salteriar	VMPS0SM
BER	decorado	decorar	VMPS0SM
BER	priuado	privado	AQ0MS0
BER	ualdado	baldar	VMPS0SM
BER	pereza	pereza	NCFS000
BER	agudeza	agudeza	NCFS000
BER	proueza	pobreza	NCFS000
BER	corteza	corteza	NCFS000
BER	bendiçion	bendición	NCFS000
BER	uaron	barón	NCMS000
BER	oraçion	oración	NCFS000
BER	coraçon	corazón	NCMS000
BER	sentençias	sentencia	NCFP000
BER	abstinençias	abstinencia	NCFP000
BER	falençias	UNK	NCFP000
BER	conuenjençias	conveniencia	NCFP000
BER	xpistiano	cristiano	NCMS000
BER	loçano	lozano	AQ0MS0
BER	mano	mano	NCFS000
BER	cantano	UNK	AQ0MS0
BER	nouiçio	novicio	NCMS000
BER	offiçio	oficio	NCMS000
BER	seruiçio	servicio	NCMS000
BER	ujçio	vicio	NCMS000
BER	quatrogradero	UNK	AQ0MS0
BER	pistolero	pistolero	NCMS000
BER	euangelistero	evangelistero	NCMS000
BER	luzero	lucero	NCMS000
BER	ensalçada	ensalzar	VMPS0SF
BER	alunbrada	alumbrar	VMPS0SF
BER	arribada	arribar	VMPS0SF
BER	canbiada	cambiar	VMPS0SF
BER	ementado	mentar	VMPS0SM
BER	peccado	pecado	NCMS000
BER	enbargado	embargar	VMPS0SM
BER	grado	grado	NCMS000
BER	uerano	verano	NCMS000
BER	sano	sano	AQ0MS0
BER	mano	mano	NCFS000
BER	xpistiano	cristiano	NCMS000
BER	era	ser	VSII1S0
BER	ribera	ribera	NCFS000
BER	frontera	frontera	NCFS000
BER	manera	manera	NCFS000
BER	ordenado	ordenado	AQ0MS0
BER	criado	criar	VMPS0SM
BER	amado	amar	VMPS0SM
BER	conturbado	conturbar	VMPS0SM
BER	asmando	asmar	VMG0000
BER	enpeorando	empeorar	VMG0000
BER	bando	bando	NCMS000
BER	plegando	plegar	VMG0000
BER	logar	lugar	NCMS000
BER	açenpeiar	UNK	VMN0000
BER	guardar	guardar	VMN0000
BER	manar	manar	VMN0000
BER	reptado	retar	VMPS0SM
BER	culpado	culpar	VMPS0SM
BER	apartado	apartar	VMPS0SM
BER	peccado	pecado	NCMS000
BER	seruiçio	servicio	NCMS000
BER	uiçio	vicio	NCMS000
BER	cobdiçio	codiciar	VMIS3S0
BER	sicio	UNK	NCMS000
BER	anteçessores	antecesor	NCMP000
BER	çimentadores	cimentador	AQ0MP0
BER	confessores	confesor	NCMP000
BER	calores	calor	NCMP000
BER	njnnez	niñez	NCFS000
BER	pez	pez	NCFS000
BER	prez	prez	NCCS000
BER	rafez	rahez	AQ0CS0
BER	calanno	UNK	AQ0MS0
BER	hermjtanno	ermitaño	NCMS000
BER	estranno	extraño	AQ0MS0
BER	panno	paño	NCMS000
BER	mesura	mesura	NCFS000
BER	pauura	pavura	NCFS000
BER	dura	duro	AQ0FS0
BER	uentura	ventura	NCFS000
BER	vezino	vecino	NCMS000
BER	padrino	padrino	NCMS000
BER	camjno	camino	NCMS000
BER	merino	merino	NCMS000
BER	llamado	llamar	VMPS0SM
BER	çerrado	cerrar	VMPS0SM
BER	acabado	acabar	VMPS0SM
BER	criado	criar	VMPS0SM
BER	acordados	acordar	VMPS0PM
BER	poblados	poblar	VMPS0PM
BER	lazrados	lacerar	VMPS0PM
BER	sennorados	señorear	VMPS0PM
BER	ujda	vida	NCFS000
BER	partida	partida	NCFS000
BER	aborrida	aburrir	VMPS0SF
BER	conplida	cumplir	VMPS0SF
BER	priso	prender	VMIS3S0
BER	quiso	querer	VMIS3S0
BER	mjso	meter	VMIS3S0
BER	repiso	arrepiso	AQ0MS0
BER	bendictas	UNK	AQ0FP0
BER	heremjtas	eremita	NCCP000
BER	fitas	hito	AQ0FP0
BER	escriptas	escribir	VMPS0PF
BER	fago	hacer	VMIP1S0
BER	yago	yacer	VMIP1S0
BER	pago	pagar	VMIP1S0
BER	falago	halago	NCMS000
BER	fiauan	fiar	VMII3P0
BER	amauan	amar	VMII3P0
BER	costauan	costar	VMII3P0
BER	morauan	morar	VMII3P0
BER	apartado	apartar	VMPS0SM
BER	termjnado	terminar	VMPS0SM
BER	guiado	guiar	VMPS0SM
BER	pescado	pescar	VMPS0SM
BER	lazerio	laceria	NCMS000
BER	psalterio	salterio	NCMS000
BER	mjnjsterio	ministerio	NCMS000
BER	refrigerio	refrigerio	NCMS000
BER	lecho	lecho	NCMS000
BER	derecho	derecho	AQ0MS0
BER	assecho	asecho	NCMS000
BER	despecho	despecho	NCMS000
BER	elada	helada	NCFS000
BER	destenprada	destemplar	VMPS0SF
BER	yrada	airar	VMPS0SF
BER	nada	nada	PI0CS000
BER	dias	día	NCMP000
BER	fantasias	fantasía	NCFP000
BER	elias	Elías	NP000P0
BER	chereuias	UNK	NCFP000
BER	sopieron	saber	VMIS3P0
BER	escriujeron	escribir	VMIS3P0
BER	entendieron	entender	VMIS3P0
BER	dixieron	decir	VMIS3P0
BER	poblado	poblado	NCMS000
BER	honrrado	honrado	AQ0MS0
BER	tratado	tratado	NCMS000
BER	sagrado	sagrado	AQ0MS0
BER	hermjtanja	UNK	NCFS000
BER	sabria	saber	VMIC3S0
BER	querria	querer	VMIC1S0
BER	abria	abrir	VMII3S0
BER	temptaciones	tentación	NCFP000
BER	sermones	sermón	NCMP000
BER	tribulaçiones	tribulación	NCFP000
BER	oraçiones	oración	NCFP000
BER	uoluntat	voluntad	NCFS000
BER	xpistiandat	cristiandad	NCFS000
BER	uerdat	verdad	NCFS000
BER	caridat	caridad	NCFS000
BER	sanjdat	sanidad	NCFS000
BER	enguedat	UNK	VMM02P0
BER	potestat	potestad	NCFS000
BER	crueldat	crueldad	NCFS000
BER	diujno	divino	AQ0MS0
BER	uenjno	veneno	NCMS000
BER	camjno	camino	NCMS000
BER	ujno	vino	NCMS000
BER	meismo	UNK	RG
BER	xpistianjsmo	UNK	NCMS000
BER	sofismo	sofismo	NCMS000
BER	baptismo	bautismo	NCMS000
BER	passados	pasar	VMPS0PM
BER	confessados	confesar	VMPS0PM
BER	sennalados	señalado	AQ0MP0
BER	doblados	doblar	VMPS0PM
BER	lazerio	laceria	NCMS000
BER	remedio	remedio	NCMS000
BER	medio	medio	AQ0MS0
BER	comedio	comedio	NCMS000
BER	premja	premia	NCFS000
BER	liçençia	licencia	NCFS000
BER	obediençia	obediencia	NCFS000
BER	potençia	potencia	NCFS000
BER	aliujandat	UNK	NCFS000
BER	sanctidat	santidad	NCFS000
BER	caridat	caridad	NCFS000
BER	voluntat	voluntad	NCFS000
BER	honrrado	honrado	AQ0MS0
BER	ordenado	ordenado	AQ0MS0
BER	grado	grado	NCMS000
BER	estado	estado	NCMS000
BER	cauallero	caballero	NCMS000
BER	claustero	UNK	NCMS000
BER	conpannero	compañero	NCMS000
BER	uerdadero	verdadero	AQ0MS0
BER	maria	María	NP000P0
BER	mongia	monjía	NCFS000
BER	uja	vía	NCFS000
BER	maria	María	NP000P0
BER	capullado	capullar	VMPS0SM
BER	ordenado	ordenar	VMPS0SM
BER	baxado	bajar	VMPS0SM
BER	lazrado	lacerar	VMPS0SM
BER	abbat	abad	NCMS000
BER	soçiedat	sociedad	NCFS000
BER	uoluntat	voluntad	NCFS000
BER	xpistiandat	cristiandad	NCFS000
BER	logar	lugar	NCMS000
BER	falsar	falsar	VMN0000
BER	buscar	buscar	VMN0000
BER	altar	altar	NCMS000
BER	salir	salir	VMN0000
BER	auenjr	avenir	VMN0000
BER	reyr	reír	VMN0000
BER	salir	salir	VMN0000
BER	soffrir	sufrir	VMN0000
BER	salir	salir	VMN0000
BER	troçir	UNK	VMN0000
BER	seruir	servir	VMN0000
BER	espeio	espejo	NCMS000
BER	peleio	pellejo	NCMS000
BER	conçeio	concejo	NCMS000
BER	poquilleio	UNK	NCMS000
BER	remenbrades	UNK	VMSP2P0
BER	bondades	bondad	NCFP000
BER	conseiades	aconsejar	VMIP2P0
BER	cuydades	cuidar	VMIP2P0
BER	conujento	UNK	NCMS000
BER	paramjento	paramiento	NCMS000
BER	taliento	talento	NCMS000
BER	demostramjento	demostramiento	NCMS000
BER	tenemos	tener	VMIP1P0
BER	seremos	ser	VSIF1P0
BER	solemos	soler	VMIP1P0
BER	sauemos	saber	VMIP1P0
BER	deganna	UNK	NCFS000
BER	cabanna	cabaña	NCFS000
BER	sanna	saña	NCFS000
BER	manna	maná	NCMS000
BER	dia	día	NCMS000
BER	maria	María	NP000P0
BER	uazia	vacío	AQ0FS0
BER	baylia	bailía	NCFS000
BER	nada	nada	PI0CS000
BER	dada	dar	VMPS0SF
BER	breujada	abreviar	VMPS0SF
BER	acordada	acordar	VMPS0SF
BER	poder	poder	NCMS000
BER	caer	caer	VMN0000
BER	plazer	placer	NCMS000
BER	perder	perder	VMN0000
BER	cobdiçio	codiciar	VMIS3S0
BER	bolliçio	bullicio	NCMS000
BER	serujçio	servicio	NCMS000
BER	propiçio	propicio	AQ0MS0
BER	obediençia	obediencia	NCFS000
BER	penjtençia	penitencia	NCFS000
BER	falençia	UNK	NCFS000
BER	mantenençia	mantenencia	NCFS000
BER	deuo	deber	VMIP1S0
BER	çeuo	cebar	VMIS3S0
BER	atreuo	atrever	VMIP1S0
BER	beuo	beber	VMIP1S0
BER	gloriosa	glorioso	AQ0FS0
BER	cosa	cosa	NCFS000
BER	speçiosa	especioso	AQ0FS0
BER	posa	posa	NCFS000
BER	amidos	amidos	RG
BER	queridos	querer	VMPS0PM
BER	doloridos	dolorido	AQ0MP0
BER	repentidos	arrepentir	VMPS0PM
BER	benedicto	bendito	AQ0MS0
BER	uicto	victo	NCMS000
BER	fito	hito	NCMS000
BER	çatico	UNK	NCMS000
BER	sana	sano	AQ0FS0
BER	cutidiana	UNK	AQ0FS0
BER	mannana	mañana	NCFS000
BER	menguada	menguar	VMPS0SF
BER	conplir	cumplir	VMN0000
BER	beuir	vivir	NCMS000
BER	pedir	pedir	VMN0000
BER	soffrir	sufrir	VMN0000
BER	heredades	heredad	NCFP000
BER	creades	crear	VMIP2P0
BER	bondades	bondad	NCFP000
BER	uersidades	UNK	NCFP000
BER	honor	honor	NCMS000
BER	criador	criador	NCMS000
BER	lauor	labor	NCFS000
BER	confessor	confesor	NCMS000
BER	arreada	arrear	VMPS0SF
BER	aguisada	aguisado	AQ0FS0
BER	posada	posada	NCFS000
BER	sagrada	sagrado	AQ0FS0
BER	fradrear	UNK	VMN0000
BER	afinar	afinar	VMN0000
BER	logar	lugar	NCMS000
BER	logar	lugar	NCMS000
BER	reçebir	recibir	VMN0000
BER	aduzir	aducir	VMN0000
BER	morir	morir	VMN0000
BER	oyr	oír	VMN0000
BER	posada	posada	NCFS000
BER	mesnada	mesnada	NCFS000
BER	tornada	tornar	VMPS0SF
BER	recabdada	recaudar	VMPS0SF
BER	ensennado	enseñar	VMPS0SM
BER	errado	errar	VMPS0SM
BER	apartado	apartar	VMPS0SM
BER	honorado	honorar	VMPS0SM
BER	cosa	cosa	NCFS000
BER	fermosa	hermoso	AQ0FS0
BER	preçiosa	precioso	AQ0FS0
BER	astrosa	astroso	AQ0FS0
BER	conuento	convento	NCMS000
BER	pagamjento	apagamiento	NCMS000
BER	cunplimjento	cumplimiento	NCMS000
BER	enoyamjento	UNK	NCMP000
BER	conpanneros	compañero	NCMP000
BER	mensageros	mensajero	NCMP000
BER	primeros	primero	AO0MP0
BER	porteros	portero	NCMP000
BER	oraçion	oración	NCFS000
BER	bendiçion	bendición	NCFS000
BER	cosolaçion	UNK	NCFS000
BER	perfeçion	perfección	NCFS000
BER	paçiençia	paciencia	NCFS000
BER	obediençia	obediencia	NCFS000
BER	suffrençia	UNK	NCFS000
BER	fallençia	UNK	NCFS000
BER	espirital	espiritual	AQ0CS0
BER	mortal	mortal	AQ0CS0
BER	spirital	espiritual	AQ0CS0
BER	carnal	carnal	AQ0CS0
BER	catauan	catar	VMII3P0
BER	cabdellauan	acaudillar	VMII3P0
BER	semeiauan	semejar	VMII3P0
BER	manauan	manar	VMII3P0
BER	meiorado	mejorar	VMPS0SM
BER	priorado	priorato	NCMS000
BER	grado	grado	NCMS000
BER	peccado	pecado	NCMS000
BER	carterario	UNK	NCMS000
BER	merçenario	mercenario	NCMS000
BER	contrario	contrario	AQ0MS0
BER	sanctuario	santuario	NCMS000
BER	trastornadas	trastornar	VMPS0PF
BER	tornadas	tornada	NCFP000
BER	uegadas	vegada	NCFP000
BER	peoradas	peorar	VMPS0PF
BER	cabdiello	caudillo	NCMS000
BER	pastorciello	UNK	NCMS000
BER	castiello	castillo	NCMS000
BER	portiello	portillo	NCMS000
BER	coraçon	corazón	NCMS000
BER	razon	razón	NCFS000
BER	baron	barón	NCMS000
BER	gaton	UNK	NCFS000
BER	sennor	señor	NCMS000
BER	mayor	mayor	AQ0CS0
BER	campeador	campeador	NCMS000
BER	meior	mejor	AQ0CS0
BER	fermoso	hermoso	AQ0MS0
BER	uenturoso	venturoso	AQ0MS0
BER	esposo	esposo	NCMS000
BER	codiçioso	codicioso	AQ0MS0
BER	caualleria	caballería	NCFS000
BER	bispallia	UNK	NCFS000
BER	maria	María	NP000P0
BER	dia	día	NCMS000
BER	leon	León	NP000G0
BER	carrion	Carrión	NP000G0
BER	generaçion	generación	NCFS000
BER	moion	mojón	NCMS000
BER	peccado	pecado	NCMS000
BER	dessaborgado	desaborgar	VMPS0SM
BER	albergado	albergar	VMPS0SM
BER	pagado	pagar	VMPS0SM
BER	oyades	oír	VMII2P0
BER	morades	morar	VMIP2P0
BER	sepades	saber	VMSP2P0
BER	ualades	valer	VMSP2P0
BER	tardança	tardanza	NCFS000
BER	noiança	UNK	NCFS000
BER	longança	UNK	NCFS000
BER	pitança	pitanza	NCFS000
BER	uerdadera	verdadero	AQ0FS0
BER	primera	primero	AO0FS0
BER	derechera	derechera	NCFS000
BER	manera	manera	NCFS000
BER	espantados	espantar	VMPS0PM
BER	desarrados	desarrado	AQ0MP0
BER	enbargados	embargar	VMPS0PM
BER	pesados	pesado	NCMP000
BER	escuchado	escuchar	VMPS0SM
BER	pesado	pesar	VMPS0SM
BER	menguado	menguar	VMPS0SM
BER	grado	grado	NCMS000
BER	hospital	hospital	NCMS000
BER	natural	natural	AQ0CS0
BER	mal	mal	NCMS000
BER	dieron	dar	VMIS3P0
BER	offresçieron	ofrecer	VMIS3P0
BER	fizieron	hacer	VMIS3P0
BER	metieron	meter	VMIS3P0
BER	offresçido	ofrecer	VMPS0SM
BER	metido	meter	VMPS0SM
BER	tollido	toller	VMPS0SM
BER	retrahydo	retraer	VMPS0SM
BER	acordado	acordar	VMPS0SM
BER	conseiado	aconsejar	VMPS0SM
BER	peccado	pecado	NCMS000
BER	uedado	vedar	VMPS0SM
BER	prendas	prendar	VMIP2S0
BER	rendas	renda	NCFP000
BER	uendas	vender	VMSP2S0
BER	offendas	LAT	LANG
BER	ordenado	ordenado	AQ0MS0
BER	osado	osar	VMPS0SM
BER	usado	usar	VMPS0SM
BER	fallado	fallar	VMPS0SM
BER	fablades	hablar	VMIP2P0
BER	papeades	UNK	VMIC2P0
BER	seades	ser	VSSP2P0
BER	desordenades	UNK	VMIP2P0
BER	nada	nadar	VMIP3S0
BER	prouada	probar	VMPS0SF
BER	falsada	falsada	NCFS000
BER	soldada	soldada	NCFS000
BER	maltrecho	maltrecho	AQ0MS0
BER	derecho	derecho	NCMS000
BER	despecho	despecho	NCMS000
BER	fecho	fecho	NCMS000
BER	razonado	razonar	VMPS0SM
BER	trauado	trabar	VMPS0SM
BER	bengado	vengar	VMPS0SM
BER	destemado	desterrar	VMPS0SM
BER	menazaua	amenazar	VMII3S0
BER	preçiaua	preciar	VMII3S0
BER	esforçaua	esforzar	VMII3S0
BER	peccaua	pecar	VMII3S0
BER	denuestas	denostar	VMIP2S0
BER	desapuestas	desponer	VMPS0PF
BER	cuestas	cuesta	NCFP000
BER	puestas	puesta	NCFP000
BER	fellonia	felonía	NCFS000
BER	dia	día	NCMS000
BER	maria	María	NP000P0
BER	canbiaria	cambiar	VMIC3S0
BER	denodado	denodado	AQ0MS0
BER	encastellado	encastillar	VMPS0SM
BER	sagrado	sagrado	AQ0MS0
BER	colgado	colgar	VMPS0SM
BER	amjgo	amigo	AQ0MS0
BER	digo	decir	VMIP1S0
BER	enemjgo	enemigo	NCMS000
BER	comjgo	conmigo	PP1CSO00
BER	danno	daño	NCMS000
BER	enganno	engaño	NCMS000
BER	sosanno	sosañar	VMIS3S0
BER	banno	baño	NCMS000
BER	maltraer	maltraer	VMN0000
BER	poder	poder	NCMS000
BER	creer	creer	VMN0000
BER	temer	temer	VMN0000
BER	sennor	señor	NCMS000
BER	confessor	confesor	NCMS000
BER	robador	robador	NCMS000
BER	criador	criador	NCMS000
BER	leuar	llevar	VMN0000
BER	tomar	tomar	VMN0000
BER	logar	lugar	NCMS000
BER	baraiar	barajar	VMN0000
BER	tiento	tiento	NCMS000
BER	conuento	convento	NCMS000
BER	quebrantamjento	quebrantamiento	NCMS000
BER	taliento	talento	NCMS000
BER	honrrado	honrado	AQ0MS0
BER	canbiado	cambiar	VMPS0SM
BER	comendado	encomendar	VMPS0SM
BER	pagado	pagar	VMPS0SM
BER	mjllan	Milán	NP000G0
BER	pan	pan	NCMS000
BER	villan	villano	AQ0MS0
BER	can	can	NCMS000
BER	manto	manto	NCMS000
BER	quebranto	quebranto	NCMS000
BER	sancto	santo	AQ0MS0
BER	espanto	espantar	VMIS3S0
BER	saya	saya	NCFS000
BER	uaya	ir	VMSP3S0
BER	caya	caer	VMII3S0
BER	maltraya	maltraer	VMSP3S0
BER	irado	airar	VMPS0SM
BER	forado	horado	NCMS000
BER	peccado	pecado	NCMS000
BER	enconado	enconar	VMPS0SM
BER	aujno	avenir	VMIS3S0
BER	adeujno	adivino	NCMS000
BER	molino	molino	NCMS000
BER	vezino	vecino	NCMS000
BER	cubrir	cubrir	VMN0000
BER	descobrir	descubrir	VMN0000
BER	salir	salir	VMN0000
BER	serujr	servir	VMN0000
BER	estido	estar	VAIS3S0
BER	basteçido	abastecer	VMPS0SM
BER	podrido	pudrir	VMPS0SM
BER	resçibido	recibir	VMPS0SM
BER	garçia	García	NP000P0
BER	abbadia	abadía	NCFS000
BER	cuydaria	cuidar	VMIC3S0
BER	seria	ser	VSIC1S0
BER	sepades	saber	VMSP2P0
BER	dades	dar	VMIP2P0
BER	heredades	heredad	NCFP000
BER	uayades	ir	VMSP2P0
BER	canbiado	cambiar	VMPS0SM
BER	tocado	tocar	VMPS0SM
BER	grado	grado	NCMS000
BER	priorado	priorato	NCMS000
BER	pagado	pagar	VMPS0SM
BER	asmado	asmar	VMPS0SM
BER	peccado	pecado	NCMS000
BER	despoiado	despojar	VMPS0SM
BER	grado	grado	NCMS000
BER	despagado	despagar	VMPS0SM
BER	amansado	amansar	VMPS0SM
BER	olbidado	olvidar	VMPS0SM
BER	logareio	UNK	NCMS000
BER	conseio	consejo	NCMS000
BER	treueio	trebejo	NCMS000
BER	espeio	espejo	NCMS000
BER	leemos	leer	VMIP1P0
BER	sauemos	saber	VMIP1P0
BER	podemos	poder	VMIP1P0
BER	creemos	creer	VMIP1P0
BER	meresçia	merecer	VMII3S0
BER	auia	haber	VMII1S0
BER	tenja	tener	VMII3S0
BER	queria	querer	VMII3S0
BER	despecho	despecho	NCMS000
BER	asecho	asecho	NCMS000
BER	pecho	pecho	NCMS000
BER	derecho	derecho	NCMS000
BER	entiendes	entender	VMIP2S0
BER	ençiendes	encender	VMIP2S0
BER	entiendes	entender	VMIP2S0
BER	espiendes	UNK	AQ0CP0
BER	nada	nada	PI0CS000
BER	condesada	condesar	VMPS0SF
BER	lazrada	lacerar	VMPS0SF
BER	condesada	condesar	VMPS0SF
BER	segudar	segudar	VMN0000
BER	leuar	llevar	VMN0000
BER	dar	dar	VMN0000
BER	sacar	sacar	VMN0000
BER	creer	creer	VMN0000
BER	auer	haber	NCMS000
BER	poder	poder	NCMS000
BER	fazer	hacer	VMN0000
BER	al	a·el	SPS00·DA0MS0
BER	mortal	mortal	AQ0CS0
BER	atal	a·tal	SPS00·DD0CS0
BER	spirital	espiritual	AQ0CS0
BER	sabedes	saber	VMIP2P0
BER	ponedes	poner	VMIP2P0
BER	trahedes	traer	VMIP2P0
BER	ueredes	ver	VMIF2P0
BER	uentura	ventura	NCFS000
BER	segura	seguro	AQ0FS0
BER	amargura	amargura	NCFS000
BER	estremadura	Extremadura	NP000G0
BER	çierra	cerrar	VMM02S0
BER	tierra	tierra	NCFS000
BER	sierra	sierra	NCFS000
BER	yerra	errar	VMIP3S0
BER	decljnando	declinar	VMG0000
BER	fincando	fincar	VMG0000
BER	fernando	Fernando	NP000P0
BER	vando	bando	NCMS000
BER	uenjdo	venir	VMPS0SM
BER	conosçido	conocer	VMPS0SM
BER	guarido	guarir	VMPS0SM
BER	resçibido	recibir	VMPS0SM
BER	gradezco	agradecer	VMIP1S0
BER	merezco	merecer	VMIP1S0
BER	obedezco	obedecer	VMIP1S0
BER	offrezco	ofrecer	VMIP1S0
BER	ujuja	vivir	VMII3S0
BER	podia	poder	VMII3S0
BER	hermjtanja	UNK	NCFS000
BER	maria	María	NP000P0
BER	mja	mío	PX1FS0S0
BER	folgar	holgar	VMN0000
BER	alongar	alongar	VMN0000
BER	acordar	acordar	VMN0000
BER	tornar	tornar	VMN0000
BER	contar	contar	VMN0000
BER	castellar	castellar	NCMS000
BER	logar	lugar	NCMS000
BER	hermar	yermar	VMN0000
BER	conuento	convento	NCMS000
BER	pagamjento	apagamiento	NCMS000
BER	ujento	viento	NCMS000
BER	sostenjmjento	sostenimiento	NCMS000
BER	falençia	UNK	NCFS000
BER	negligençia	negligencia	NCFS000
BER	sentençia	sentencia	NCFS000
BER	honorificençia	UNK	NCFS000
BER	quantos	quanto	NCMP000
BER	sanctos	santo	NCMP000
BER	mantos	manto	NCMP000
BER	cantos	canto	NCMP000
BER	xpistiano	cristiano	NCMS000
BER	luçiano	UNK	NCMS000
BER	sobrançano	UNK	AQ0MS0
BER	uerano	verano	NCMS000
BER	altar	altar	NCMS000
BER	rogar	rogar	VMN0000
BER	mar	mar	NCCS000
BER	logar	lugar	NCMS000
BER	peccadores	pecador	AQ0MP0
BER	prouisores	provisor	NCMP000
BER	antecessores	antecesor	NCMP000
BER	contenedores	contenedor	AQ0MP0
BER	pastor	pastor	NCMS000
BER	meior	mejor	AQ0CS0
BER	peor	peor	AQ0CS0
BER	saujdor	sabedor	AQ0MS0
